Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,source_file,binary_label
80,6024340,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.663973149,2008113.333,3452735.303,5994953,93,6024340,3012170.0,4218292.172,5994953,29387,0,0.0,0.0,0,0,0,0,0,0,104,40,0.497979862,0.165993287,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,0
53,31631,2,2,86,252,43,43,43.0,0.0,126,126,126.0,0.0,10685.7197053523,126.4582213651,10543.6666666667,18258.7022905061,31627,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,40,63.2291106826,63.2291106826,43,126,76.2,45.4609722729,2066.7,0,0,0,0,0,0,0,0,1,95.25,43.0,126.0,64,0,0,0,0,0,0,2,86,2,252,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
80,12031678,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,1.994734234,0.332455706,4010559.333,6943895.34,12000000,994,12000000,4010559.333,6943895.34,12000000,994,0,0.0,0.0,0,0,0,0,0,0,80,0,0.332455706,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2999.0,0.0,2999,2999,12000000.0,0.0,12000000,12000000,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,1
80,9019792,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.326019048,0.554336508,2254948.0,4505203.222,9012751,1,9019792,2254948.0,4505203.222,9012751,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.554336508,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,7041.0,0.0,7041,7041,9012751.0,0.0,9012751,9012751,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,1
53,59436,1,1,101,117,101,101,101.0,0.0,117,117,117.0,0.0,3667.8107544249,33.6496399489,59436.0,0.0,59436,59436,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.8248199744,16.8248199744,101,117,106.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,159.5,101.0,117.0,32,0,0,0,0,0,0,1,101,1,117,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
443,118700983,20,18,1822,6093,837,0,91.1,214.4704372,1920,0,338.5,622.4578653,66.68015546,0.320132142,3208134.676,4599282.866,10000000,18,119000000,6240946.632,4866927.491,10100000,33114,119000000,6975389.235,4648772.607,10100000,49,0,0,0,0,412,504,0.168490601,0.151641541,0,1920,202.9487179,461.1996342,212705.1026,0,0,0,1,0,0,0,0,0,208.2894737,91.1,338.5,412,0,0,0,0,0,0,20,1822,18,6093,8192,513,19,20,173232.3333,166465.1438,699220,119015,9708266.5,1003198.876,10000000,6523045,BENIGN,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,0
63982,642,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4672.897196,321.0,448.3056993,638,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,32,3115.264798,1557.632399,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,349,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
80,85945559,6,7,382,11595,370,0,63.66666667,150.100855,5792,0,1656.428571,2425.837852,139.3556589,0.151258543,7162129.917,24500000.0,84900000,27,85900000,17200000.0,37900000.0,84900000,814,85900000,14300000.0,35100000.0,85900000,46,0,0,0,0,184,232,0.069811635,0.081446908,0,5792,855.9285714,1847.968551,3414987.764,1,0,0,0,0,0,0,0,1,921.7692308,63.66666667,1656.428571,184,0,0,0,0,0,0,6,382,7,11595,0,235,2,20,11029.0,0.0,11029,11029,84900000.0,0.0,84900000,84900000,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,1
80,105,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,114285.7143,19047.61905,105.0,0.0,105,105,105,105.0,0.0,105,105,0,0.0,0.0,0,0,0,0,0,0,40,0,19047.61905,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,251,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv,0
123,30362,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,3161.847046,65.87181345,30362.0,0.0,30362,30362,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.93590673,32.93590673,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
53,58784,1,1,50,82,50,50,50.0,0.0,82,82,82.0,0.0,2245.508982,34.02286336,58784.0,0.0,58784,58784,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,17.01143168,17.01143168,50,82,60.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,91.0,50.0,82.0,32,0,0,0,0,0,0,1,50,1,82,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
52114,70,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,171428.571428571,28571.4285714286,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14285.7142857143,14285.7142857143,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,116,252,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
6347,3,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.666666667,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,62,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
443,60522481,13,14,953,4938,569,0,73.3076923077,161.1714328572,1460,0,352.7142857143,568.1181389291,97.3357321555,0.4461152212,2327787.73076923,4276450.63498921,10061645,2,60522481,5043540.08333333,5204089.10988607,10112432,21503,60471375,4651644.23076923,5179256.06219531,10112488,2,0,0,0,0,272,352,0.2147962176,0.2313190036,0,1460,210.3928571429,433.7482064675,188137.506613757,0,0,0,1,0,0,0,0,1,218.1851851852,73.3076923077,352.7142857143,272,0,0,0,0,0,0,13,953,14,4938,8192,79,12,20,103626.666666667,129514.036091331,367996,50606,9983412.16666667,80027.9908342493,10061645,9827291,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
443,15313,2,1,6,0,6,0,3.0,4.242640687,0,0,0.0,0.0,391.8239404,195.9119702,7656.5,10789.74237,15286,27,15313,15313.0,0.0,15313,15313,0,0.0,0.0,0,0,0,0,0,0,60,32,130.6079801,65.30399007,0,6,1.5,3.0,9.0,0,0,0,1,0,0,0,0,0,2.0,3.0,0.0,60,0,0,0,0,0,0,2,6,1,0,29200,29200,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,0
443,115540949,40,41,2363,55705,398,0,59.075,122.2270664347,4380,0,1358.6585365854,1199.1835474554,502.5750653995,0.7010501532,1444261.8625,3476975.07271078,10009462,2,115540949,2962588.43589744,4543616.74968355,10032727,3,110774101,2769352.525,4525643.77172383,10032535,84,0,0,0,0,812,964,0.3461976065,0.3548525467,0,4380,708.1463414634,1070.4061317845,1145769.28696176,0,0,0,1,0,0,0,0,1,716.8888888889,59.075,1358.6585365854,812,0,0,0,0,0,0,40,2363,41,55705,8192,1114,39,20,73282.1818181818,166141.981087754,574219,23073,9997096.54545455,16150.3559178344,10009462,9949566,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
53,120,2,2,68,100,34,34,34.0,0.0,50,50,50.0,0.0,1400000.0,33333.33333,40.0,64.08587988,114,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,16666.66667,16666.66667,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34.0,50.0,64,0,0,0,0,0,0,2,68,2,100,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv,0
48973,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,1106,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,0
53,86300,4,2,136,280,34,34,34.0,0.0,140,140,140.0,0.0,4820.393975,69.52491309,17260.0,26716.94191,60775,1,25522,8507.333333,14730.80352,25517,1,3,3.0,0.0,3,3,0,0,0,0,80,64,46.34994206,23.17497103,34,140,64.28571429,51.72270387,2675.238095,0,0,0,0,0,0,0,0,0,75.0,34.0,140.0,80,0,0,0,0,0,0,4,136,2,280,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
443,4217737,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,42.91400815,1.422563806,843547.4,1831065.36,4118866,3,4217737,1054434.25,2043313.515,4118866,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.185469838,0.237093968,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,256,351,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,0
53,61769,1,1,51,133,51,51,51.0,0.0,133,133,133.0,0.0,2978.840519,32.37870129,61769.0,0.0,61769,61769,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.18935065,16.18935065,51,133,78.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,117.5,51.0,133.0,32,0,0,0,0,0,0,1,51,1,133,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
139,64445,49,30,2488,3188,194,0,50.7755102,65.99850545,440,0,106.2666667,130.7039121,88075.1028,1225.851501,826.2179487,4801.333775,40983,2,64445,1342.604167,7034.015704,48076,2,63996,2206.758621,7826.077994,41226,3,0,0,0,0,1592,976,760.3382729,465.5132283,0,440,70.95,98.52685813,9707.541772,0,0,0,1,0,0,0,0,0,71.84810127,50.7755102,106.2666667,1592,0,0,0,0,0,0,49,2488,30,3188,65535,269,22,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
5214,54,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,1
7543,240061,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,74.98094234,12.49682372,120030.5,169747.3468,240060,1,240061,120030.5,169747.3468,240060,1,0,0.0,0.0,0,0,0,0,0,0,60,0,12.49682372,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,62,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,0
53,23427,1,1,51,79,51,51,51.0,0.0,79,79,79.0,0.0,5549.152687,85.3715798,23427.0,0.0,23427,23427,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.6857899,42.6857899,51,79,60.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,90.5,51.0,79.0,20,0,0,0,0,0,0,1,51,1,79,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv,0
2106,51,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,156862.7451,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,19607.84314,19607.84314,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,1
59998,40,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,25000.0,25000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,357,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
53,167,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,958083.8323,23952.09581,55.66666667,90.35670054,160,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,11976.0479,11976.0479,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv,0
445,90053913,10,10,48,12,6,0,4.8,2.5298221281,6,0,1.2,2.5298221281,0.6662675502,0.2220891834,4739679.63157895,11240181.8085701,30015731,3,90053913,10005990.3333333,14999611.547511,30015779,3,90053794,10005977.1111111,14999622.1814988,30015775,3,0,0,0,0,224,296,0.1110445917,0.1110445917,0,6,3.1428571429,3.0705978943,9.4285714286,0,0,0,0,1,0,0,0,1,3.3,4.8,1.2,224,0,0,0,0,0,0,10,48,10,12,251,2047,7,20,49.0,2.0,51,47,30005419.0,8930.4544677189,30015731,30000260,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
62680,78,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25641.0256410256,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12820.5128205128,12820.5128205128,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,179,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
53,244,2,2,104,352,52,52,52.0,0.0,176,176,176.0,0.0,1868852.459,16393.44262,81.33333333,101.2044136,195,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,80,80,8196.721311,8196.721311,52,176,101.6,67.91759713,4612.8,0,0,0,0,0,0,0,0,1,127.0,52.0,176.0,80,0,0,0,0,0,0,2,104,2,352,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
80,113710107,19,17,1404,2949,438,0,73.89473684,161.9883037,979,0,173.4705882,384.3688199,38.2815575,0.316594549,3248860.2,4651439.512,10000000,31,114000000,6315589.444,4805400.586,10000000,261,114000000,7105022.875,4517471.425,10000000,1886,0,0,0,0,392,484,0.167091567,0.149502981,0,979,117.6486486,285.7418431,81648.4009,0,0,0,1,0,0,0,0,0,120.9166667,73.89473684,173.4705882,392,0,0,0,0,0,0,19,1404,17,2949,8192,127,18,20,343300.3636,808281.6838,2666193,29407,9991300.545,20266.74922,10000000,9950114,BENIGN,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,0
443,22289081,12,8,1665,3911,1314,0,138.75,375.3846814814,1613,0,488.875,699.7433075268,250.1673352975,0.8973003418,1173109.52631579,3163821.85411862,10137249,14,22289081,2026280.09090909,4029649.51820246,10188026,48,20374539,2910648.42857143,4926051.22215279,10188164,206,0,0,0,0,392,264,0.5383802051,0.3589201367,0,1613,265.5238095238,531.0359327812,281999.161904762,0,0,0,1,0,0,0,0,0,278.8,138.75,488.875,392,0,0,0,0,0,0,12,1665,8,3911,29200,85,4,32,116750.5,93300.6184572214,182724,50777,10070459.5,94454.6167241178,10137249,10003670,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
53,60940,2,2,60,92,30,30,30.0,0.0,46,46,46.0,0.0,2494.256646,65.63833279,20313.33333,35178.52925,60934,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,32.81916639,32.81916639,30,46,36.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,45.5,30.0,46.0,40,0,0,0,0,0,0,2,60,2,92,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
443,101269,12,9,627,6596,389,0,52.25,113.9929224,1845,0,732.8888889,786.7184128,71324.88718,207.3684938,5063.45,9554.882287,24793,4,101269,9206.272727,15709.88388,47548,4,75317,9414.625,12794.19251,25229,49,0,0,0,0,396,296,118.4962822,88.87221163,0,1845,328.3181818,601.181328,361418.9892,0,0,0,1,0,0,0,0,0,343.952381,52.25,732.8888889,396,0,0,0,0,0,0,12,627,9,6596,65535,972,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
2382,50,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,160000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20000.0,20000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,1
80,83830326,7,7,357,11595,351,0,51.0,132.3064624,4344,0,1656.428571,1547.737688,142.573703,0.167004003,6448486.615,23200000.0,83700000,1,83700000,13900000.0,34200000.0,83700000,1,149631,24938.5,55176.2698,137148,48,0,0,0,0,220,232,0.083502001,0.083502001,0,4344,796.8,1314.184277,1727080.314,0,0,0,0,1,0,0,0,1,853.7142857,51.0,1656.428571,220,0,0,0,0,0,0,7,357,7,11595,251,235,2,20,998.0,0.0,998,998,83700000.0,0.0,83700000,83700000,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,1
80,99040857,7,5,326,11595,326,0,46.57142857,123.2164182,7240,0,2319.0,3331.638186,120.3644674,0.121162118,9003714.273,29800000.0,98900000,6,98900000,16500000.0,40400000.0,98900000,6,144713,36178.25,64363.3287,132350,85,0,0,0,0,232,168,0.070677902,0.050484216,0,7240,917.0,2244.674735,5038564.667,0,0,0,0,1,0,0,0,0,993.4166667,46.57142857,2319.0,232,0,0,0,0,0,0,7,326,5,11595,251,235,1,32,691.0,0.0,691,691,98900000.0,0.0,98900000,98900000,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,1
443,171,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11695.90643,171.0,0.0,171,171,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5847.953216,5847.953216,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,37648,7674,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,0
80,2773801,4,4,392,510,380,0,98.0,188.0212753919,498,0,127.5,247.0161938011,325.1855486389,2.8841290345,396257.285714286,919094.90287723,2474667,189,299134,99711.3333333333,130914.458366268,248054,352,2723262,907754.0,1526998.83925431,2670744,1256,0,0,0,0,92,92,1.4420645172,1.4420645172,0,498,100.2222222222,194.3410518764,37768.4444444444,0,0,0,1,0,0,0,0,1,112.75,98.0,127.5,92,0,0,0,0,0,0,4,392,4,510,8192,110,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
50982,67,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29850.7462686567,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14925.3731343284,14925.3731343284,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,118,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
53,24624,2,2,84,362,42,42,42.0,0.0,181,181,181.0,0.0,18112.41066,162.4431449,8208.0,14212.34298,24619,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,40,81.22157245,81.22157245,42,181,97.6,76.13343549,5796.3,0,0,0,0,0,0,0,0,1,122.0,42.0,181.0,40,0,0,0,0,0,0,2,84,2,362,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,0
80,5223869,3,1,12,2,6,0,4.0,3.4641016151,2,2,2.0,0.0,2.6800059496,0.7657159856,1741289.66666667,2824488.8130041,5000171,17,5223869,2611934.5,3377476.44845445,5000171,223698,0,0.0,0.0,0,0,0,0,0,0,80,24,0.5742869892,0.1914289964,0,6,2.8,3.0331501776,9.2,0,0,0,1,0,0,0,0,0,3.5,4.0,2.0,80,0,0,0,0,0,0,3,12,1,2,29200,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
443,119962450,89,142,3372,187556,877,0,37.88764045,123.6150033,2836,0,1320.816901,878.3971833,1591.564694,1.925602553,521575.8696,5394881.074,58600000,1,120000000,1363204.727,8698423.414,58700000,1,120000000,850534.6241,6883931.785,58600000,1,1,0,0,0,2848,4544,0.741898819,1.183703734,0,2836,826.7456897,930.9209005,866613.7229,0,1,0,0,1,0,0,0,1,830.3246753,37.88764045,1320.816901,2848,0,0,0,0,0,0,89,3372,142,187556,3565,1113,20,32,1972998.5,1123720.662,2767589,1178408,58000000.0,890198.6471,58600000,57400000,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
80,89431217,8,5,56,11607,20,0,7.0,5.656854249,10220,0,2321.4,4455.182578,130.4130749,0.145363112,7452601.417,21900000.0,76000000,1,88200000,12600000.0,28300000.0,76000000,1,1242986,310746.5,620845.7589,1242015,1,0,0,0,0,172,112,0.089454223,0.055908889,0,10220,833.5,2726.136143,7431818.269,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,7.0,0.0,7,7,44100000.0,45200000.0,76000000,12100000,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,1
80,960659,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.0819041929,960659.0,0.0,960659,960659,960659,960659.0,0.0,960659,960659,0,0.0,0.0,0,0,0,0,0,0,64,0,2.0819041929,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,33304,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
80,103844,3,4,435,871,429,0,145.0,245.9695103,859,0,217.75,427.5093566,12576.55714,67.40880552,17307.33333,22392.09779,56864,3,80058,40029.0,23808.28532,56864,23194,80719,26906.33333,46047.38356,80076,3,0,0,0,0,72,92,28.88948808,38.51931744,0,859,163.25,318.2149992,101260.7857,0,0,0,1,0,0,0,0,1,186.5714286,145.0,217.75,72,0,0,0,0,0,0,3,435,4,871,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,0
53,51991,4,2,132,578,33,33,33.0,0.0,289,289,289.0,0.0,13656.20973,115.4045893,10398.2,14583.10345,30480,3,30487,10162.33333,17595.61549,30480,3,4,4.0,0.0,4,4,0,0,0,0,80,40,76.93639284,38.46819642,33,289,106.1428571,124.9152093,15603.80952,0,0,0,0,0,0,0,0,0,123.8333333,33.0,289.0,80,0,0,0,0,0,0,4,132,2,578,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
